,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:endingPage,prism:doi,openaccess,pii,authors
14,true,2015-09-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1877705815020895'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1877705815020895?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.proeng.2015.08.434,https://api.elsevier.com/content/article/pii/S1877705815020895,The 2050 City,Gregory Kiss,Procedia Engineering,118,2015-12-31,326,355,10.1016/j.proeng.2015.08.434,True,S1877705815020895,"{'author': [{'$': 'Gregory Kiss'}, {'$': 'Hermen Jansen'}, {'$': 'Lydia Orsi'}]}"
15,true,2014-05-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S157495411400048X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S157495411400048X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ecoinf.2014.05.002,https://api.elsevier.com/content/article/pii/S157495411400048X,Time to re-think the GMO revolution in agriculture,G. C. Rótolo,Ecological Informatics,26,2015-03-31,35,49,10.1016/j.ecoinf.2014.05.002,False,S157495411400048X,"{'author': [{'$': 'G. C. Rótolo'}, {'$': 'C. Francis'}, {'$': 'S. Ulgiati'}]}"
16,true,2017-09-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0079610717301542'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0079610717301542?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.pbiomolbio.2017.09.006,https://api.elsevier.com/content/article/pii/S0079610717301542,Marriages of mathematics and physics: A challenge for biology,Arezoo Islami,Progress in Biophysics and Molecular Biology,131,2017-12-31,179,192,10.1016/j.pbiomolbio.2017.09.006,False,S0079610717301542,"{'author': [{'$': 'Arezoo Islami'}, {'$': 'Giuseppe Longo'}]}"
17,true,2003-05-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0277953682904555'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0277953682904555?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0277-9536(82)90455-5,https://api.elsevier.com/content/article/pii/0277953682904555,Methodological controversies between social and medical sciences,Darek Niklas,Social Science & Medicine,16,1982-12-31,659,665,10.1016/0277-9536(82)90455-5,False,0277953682904555,{'author': 'Darek Niklas'}
18,true,2012-11-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0739885912001679'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0739885912001679?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.retrec.2012.11.006,https://api.elsevier.com/content/article/pii/S0739885912001679,Changes in the external costs of freight surface transport In Spain,P. J. Pérez-Martínez,Research in Transportation Economics,42,2013-06-30,61,76,10.1016/j.retrec.2012.11.006,False,S0739885912001679,"{'author': [{'$': 'P. J. Pérez-Martínez'}, {'$': 'J. M. Vassallo-Magro'}]}"
19,true,2012-02-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0040162512000285'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0040162512000285?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.techfore.2012.01.004,https://api.elsevier.com/content/article/pii/S0040162512000285,Modeling the rebound effect in two manufacturing industries,Karolina Safarzynska,Technological Forecasting and Social Change,79,2012-07-31,1135,1154,10.1016/j.techfore.2012.01.004,False,S0040162512000285,{'author': 'Karolina Safarzynska'}
20,true,2016-10-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0047272716301463'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0047272716301463?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jpubeco.2016.09.009,https://api.elsevier.com/content/article/pii/S0047272716301463,"Vehicle miles (not) traveled: Fuel economy requirements, vehicle characteristics, and household driving",Jeremy West,Journal of Public Economics,145,2017-01-31,65,81,10.1016/j.jpubeco.2016.09.009,False,S0047272716301463,"{'author': [{'$': 'Jeremy West'}, {'$': 'Mark Hoekstra'}, {'$': 'Steven L. Puller'}]}"
21,true,1999-12-22T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/092180099500040G'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/092180099500040G?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0921-8009(95)00040-G,https://api.elsevier.com/content/article/pii/092180099500040G,Is sustainability optimal? Examining the differences between economists and environmentalists,William K. Jaeger,Ecological Economics,15,1995-10-31,43,57,10.1016/0921-8009(95)00040-G,False,092180099500040G,{'author': 'William K. Jaeger'}
22,true,2010-03-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0301421510001709'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0301421510001709?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enpol.2010.03.007,https://api.elsevier.com/content/article/pii/S0301421510001709,Optimal energy efficiency policies and regulatory demand-side management tests: How well do they match?,Timothy J. Brennan,Energy Policy,38,2010-08-31,3874,3885,10.1016/j.enpol.2010.03.007,False,S0301421510001709,{'author': 'Timothy J. Brennan'}
23,true,2002-04-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0040162588900157'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0040162588900157?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0040-1625(88)90015-7,https://api.elsevier.com/content/article/pii/0040162588900157,Modeling the estimation of petroleum resources in the United States,John D. Sterman,Technological Forecasting and Social Change,33,1988-05-31,219,249,10.1016/0040-1625(88)90015-7,False,0040162588900157,"{'author': [{'$': 'John D. Sterman'}, {'$': 'George P. Richardson'}, {'$': 'Pål Davidsen'}]}"
24,true,2004-06-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B012176480X00807X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B012176480X00807X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B0-12-176480-X/00807-X,https://api.elsevier.com/content/article/pii/B012176480X00807X,Appendix 1. Chronology of Energy-Related Developments,,Encyclopedia of Energy,,2004-12-31,641,707,10.1016/B0-12-176480-X/00807-X,False,B012176480X00807X,
0,true,2002-04-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/027843199190003Z'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/027843199190003Z?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0278-4319(91)90003-Z,https://api.elsevier.com/content/article/pii/027843199190003Z,Innovation and innkeeping,Paul R Gamble,International Journal of Hospitality Management,10,1991-12-31,3,23,10.1016/0278-4319(91)90003-Z,False,027843199190003Z,{'author': 'Paul R Gamble'}
1,true,2014-06-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9781483231235500136'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9781483231235500136?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-1-4832-3123-5.50013-6,https://api.elsevier.com/content/article/pii/B9781483231235500136,Bibliography,,Algebraic Methods of Mathematical Logic,,1967-12-31,200,206,10.1016/B978-1-4832-3123-5.50013-6,False,B9781483231235500136,
2,true,2015-02-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0959652615001511'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0959652615001511?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jclepro.2015.02.038,https://api.elsevier.com/content/article/pii/S0959652615001511,"Key drivers for unsustainable resource use – categories, effects and policy pointers",Martin Hirschnitz-Garbers,Journal of Cleaner Production,132,2016-09-20,13,31,10.1016/j.jclepro.2015.02.038,False,S0959652615001511,"{'author': [{'$': 'Martin Hirschnitz-Garbers'}, {'$': 'Adrian R. Tan'}, {'$': 'Tanja Srebotnjak'}]}"
3,true,2005-04-06T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1574000505800736'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1574000505800736?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S1574-0005(05)80073-6,https://api.elsevier.com/content/article/pii/S1574000505800736,Index,,Handbook of Game Theory with Economic Applications,2,1994-12-31,1497,1520,10.1016/S1574-0005(05)80073-6,False,S1574000505800736,
4,true,2014-04-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S016726811400119X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S016726811400119X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jebo.2014.04.014,https://api.elsevier.com/content/article/pii/S016726811400119X,"California energy efficiency: Lessons for the rest of the world, or not?",Arik Levinson,Journal of Economic Behavior & Organization,107,2014-11-30,269,289,10.1016/j.jebo.2014.04.014,False,S016726811400119X,{'author': 'Arik Levinson'}
5,true,2013-06-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2110701713000103'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2110701713000103?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.inteco.2013.05.003,https://api.elsevier.com/content/article/pii/S2110701713000103,Green growth: From intention to implementation,Pierre-André Jouvet,International Economics,134,2013-08-31,29,55,10.1016/j.inteco.2013.05.003,False,S2110701713000103,"{'author': [{'$': 'Pierre-André Jouvet'}, {'$': 'Christian de Perthuis'}]}"
6,true,2013-12-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0360544213009420'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0360544213009420?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.energy.2013.10.075,https://api.elsevier.com/content/article/pii/S0360544213009420,Forecasting the limits to the availability and diversity of global conventional oil supply: Validation,John L. Hallock,Energy,64,2014-01-01,130,153,10.1016/j.energy.2013.10.075,True,S0360544213009420,"{'author': [{'$': 'John L. Hallock'}, {'$': 'Wei Wu'}, {'$': 'Michael Jefferson'}]}"
7,true,2013-08-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0959652613005040'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0959652613005040?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jclepro.2013.07.043,https://api.elsevier.com/content/article/pii/S0959652613005040,Green economy and governance in cities: assessing good governance in key urban economic processes,Jose A. Puppim de Oliveira,Journal of Cleaner Production,58,2013-11-01,138,152,10.1016/j.jclepro.2013.07.043,False,S0959652613005040,"{'author': [{'$': 'Jose A. Puppim de Oliveira'}, {'$': 'Christopher N. H. Doll'}, {'$': 'Puspita Dirgahayani'}]}"
8,true,2019-08-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S136403211930245X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S136403211930245X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rser.2019.04.033,https://api.elsevier.com/content/article/pii/S136403211930245X,Erratum to “The role of context in residential energy interventions: A meta review” [Renew Sustain Energy Rev 77 (2017) 1146–1168],Sanja Šćepanović,Renewable and Sustainable Energy Reviews,119,2020-03-31,109079,,10.1016/j.rser.2019.04.033,False,S136403211930245X,"{'author': [{'$': 'Sanja Šćepanović'}, {'$': 'Martijn Warnier'}, {'$': 'Jukka K. Nurminen'}]}"
9,true,2002-04-24T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0167268189900772'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0167268189900772?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0167-2681(89)90077-2,https://api.elsevier.com/content/article/pii/0167268189900772,Imperfectly rational choice: Rationality as the result of a costly activity,Gordon C. Winston,Journal of Economic Behavior & Organization,12,1989-08-31,67,86,10.1016/0167-2681(89)90077-2,False,0167268189900772,{'author': 'Gordon C. Winston'}
10,true,2003-06-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0305048377900962'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0305048377900962?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0305-0483(77)90096-2,https://api.elsevier.com/content/article/pii/0305048377900962,Innovation in a waste economy,Sir Hugh Ford,Omega,5,1977-12-31,121,132,10.1016/0305-0483(77)90096-2,False,0305048377900962,{'author': 'Sir Hugh Ford'}
11,true,2013-11-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780444415950500188'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780444415950500188?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-444-41595-0.50018-8,https://api.elsevier.com/content/article/pii/B9780444415950500188,Chapter 15: Future Trends,BEAT MEYER,"Sulfur, Energy, and Environment",,1977-12-31,321,343,10.1016/B978-0-444-41595-0.50018-8,False,B9780444415950500188,{'author': 'BEAT MEYER'}
12,true,2006-06-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0954349X06000130'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0954349X06000130?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.strueco.2006.04.001,https://api.elsevier.com/content/article/pii/S0954349X06000130,Mentor Bouniatian on cycles and equilibrium,Daniele Besomi,Structural Change and Economic Dynamics,18,2007-03-31,120,143,10.1016/j.strueco.2006.04.001,False,S0954349X06000130,{'author': 'Daniele Besomi'}
13,true,2017-03-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1877050917304660'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1877050917304660?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.procs.2017.03.190,https://api.elsevier.com/content/article/pii/S1877050917304660,Conceptualising Needs to Enhance Organisational Learning and Enable Knowledge-Based Innovation,Florian Kragulj,Procedia Computer Science,99,2016-12-31,225,242,10.1016/j.procs.2017.03.190,True,S1877050917304660,{'author': 'Florian Kragulj'}
14,true,2014-06-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0049237X09705944'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0049237X09705944?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0049-237X(09)70594-4,https://api.elsevier.com/content/article/pii/S0049237X09705944,Symposium on Theoretical and Empirical Aspects of Science: The Controversy: Deductivism Versus Inductivism,Janina Kotarbińska,Studies in Logic and the Foundations of Mathematics,44,1966-12-31,265,274,10.1016/S0049-237X(09)70594-4,False,S0049237X09705944,{'author': 'Janina Kotarbińska'}
15,true,2017-11-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B978012809665904934X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B978012809665904934X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-809665-9.04934-X,https://api.elsevier.com/content/article/pii/B978012809665904934X,Sustainable Energy Development; The Role of Geothermal Power,B. Davidsdottir,Encyclopedia of the Anthropocene,1,2018-12-31,357,379,10.1016/B978-0-12-809665-9.04934-X,False,B978012809665904934X,{'author': 'B. Davidsdottir'}
16,true,2017-05-22T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1364032116308310'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1364032116308310?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rser.2016.11.044,https://api.elsevier.com/content/article/pii/S1364032116308310,The role of context in residential energy interventions: A meta review,Sanja Šćepanović,Renewable and Sustainable Energy Reviews,77,2017-09-30,1146,1168,10.1016/j.rser.2016.11.044,False,S1364032116308310,"{'author': [{'$': 'Sanja Šćepanović'}, {'$': 'Martijn Warnier'}, {'$': 'Jukka K. Nurminen'}]}"
17,true,2017-11-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128096659150244'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128096659150244?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-809665-9.15024-4,https://api.elsevier.com/content/article/pii/B9780128096659150244,Index,,Encyclopedia of the Anthropocene,,2018-12-31,277,314,10.1016/B978-0-12-809665-9.15024-4,False,B9780128096659150244,
18,true,2014-06-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B978012170150550007X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B978012170150550007X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-170150-5.50007-X,https://api.elsevier.com/content/article/pii/B978012170150550007X,QUANTIFICATION PROCESSES,David Klahr,Visual Information Processing,,1973-12-31,3,34,10.1016/B978-0-12-170150-5.50007-X,False,B978012170150550007X,{'author': 'David Klahr'}
19,true,2007-09-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780444515414500051'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780444515414500051?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-044451541-4/50005-1,https://api.elsevier.com/content/article/pii/B9780444515414500051,The Scope and Limits of Logic,Wilfrid Hodges,Philosophy of Logic,,2007-12-31,41,63,10.1016/B978-044451541-4/50005-1,False,B9780444515414500051,{'author': 'Wilfrid Hodges'}
20,true,2007-09-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780123188601500071'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780123188601500071?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-012318860-1/50007-1,https://api.elsevier.com/content/article/pii/B9780123188601500071,Chapter 3: The Theories and Myths That Have Guided Development,Charles A. S. Hall,Quantifying Sustainable Development,,2000-12-31,45,89,10.1016/B978-012318860-1/50007-1,False,B9780123188601500071,{'author': 'Charles A. S. Hall'}
21,true,2007-05-09T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780444508713501601'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780444508713501601?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-044450871-3/50160-1,https://api.elsevier.com/content/article/pii/B9780444508713501601,Index,I. Grattan-Guinness,Landmark Writings in Western Mathematics 1640-1940,,2005-12-31,1004,1022,10.1016/B978-044450871-3/50160-1,False,B9780444508713501601,{'author': 'I. Grattan-Guinness'}
22,true,2004-11-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/001449838690001X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/001449838690001X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0014-4983(86)90001-X,https://api.elsevier.com/content/article/pii/001449838690001X,Explorations in monetary history: A survey of the literature,Michael D. Bordo,Explorations in Economic History,23,1986-10-31,339,415,10.1016/0014-4983(86)90001-X,False,001449838690001X,{'author': 'Michael D. Bordo'}
23,true,2013-10-25T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780124095489015499'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780124095489015499?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-409548-9.01549-9,https://api.elsevier.com/content/article/pii/B9780124095489015499,Complex Systems and Energy,F. Diaz-Maurin,Reference Module in Earth Systems and Environmental Sciences,,2013-12-31,,,10.1016/B978-0-12-409548-9.01549-9,False,B9780124095489015499,"{'author': [{'$': 'F. Diaz-Maurin'}, {'$': 'M. Giampietro'}]}"
24,true,2013-11-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780125502207500283'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780125502207500283?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-550220-7.50028-3,https://api.elsevier.com/content/article/pii/B9780125502207500283,Index,,Bureaucratic Failure and Public Expenditure,,1981-12-31,309,319,10.1016/B978-0-12-550220-7.50028-3,False,B9780125502207500283,
0,true,1998-02-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0167880997000509'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0167880997000509?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0167-8809(97)00050-9,https://api.elsevier.com/content/article/pii/S0167880997000509,"Socioeconomic pressure, demographic pressure, environmental loading and technological changes in agriculture",Mario Giampietro,"Agriculture, Ecosystems & Environment",65,1997-11-03,201,229,10.1016/S0167-8809(97)00050-9,False,S0167880997000509,{'author': 'Mario Giampietro'}
1,true,2005-04-06T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1573442085800045'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1573442085800045?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S1573-4420(85)80004-5,https://api.elsevier.com/content/article/pii/S1573442085800045,Chapter 1 A brief history of fiscal doctrine,R. A. Musgrave,Handbook of Public Economics,1,1985-12-31,1,59,10.1016/S1573-4420(85)80004-5,False,S1573442085800045,{'author': 'R. A. Musgrave'}
2,true,2002-04-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/001632877990048X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/001632877990048X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0016-3287(79)90048-X,https://api.elsevier.com/content/article/pii/001632877990048X,"Smith, Malthus, Ricardo, and Mill: The forerunners of limits to growth",Konrad Zweig,Futures,11,1979-12-31,510,523,10.1016/0016-3287(79)90048-X,False,001632877990048X,{'author': 'Konrad Zweig'}
3,true,2002-02-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0361368202000119'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0361368202000119?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0361-3682(02)00011-9,https://api.elsevier.com/content/article/pii/S0361368202000119,"The Private Finance Initiative: risk, uncertainty and the state",Julie Froud,"Accounting, Organizations and Society",28,2003-08-31,567,589,10.1016/S0361-3682(02)00011-9,False,S0361368202000119,{'author': 'Julie Froud'}
4,true,2002-08-09T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0149718992900756'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0149718992900756?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0149-7189(92)90075-6,https://api.elsevier.com/content/article/pii/0149718992900756,"Intertextual evaluation, conflicting evaluative criteria, and the controversy over native American burial remains",Emery M. Roe,Evaluation and Program Planning,15,1992-12-31,369,381,10.1016/0149-7189(92)90075-6,False,0149718992900756,{'author': 'Emery M. Roe'}
5,true,2002-03-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0305750X79900470'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0305750X79900470?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0305-750X(79)90047-0,https://api.elsevier.com/content/article/pii/0305750X79900470,Non-neoclassical capital theory,G. C. Harcourt,World Development,7,1979-10-31,923,932,10.1016/0305-750X(79)90047-0,False,0305750X79900470,{'author': 'G. C. Harcourt'}
6,true,2020-01-24T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128176481000062'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128176481000062?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-817648-1.00006-2,https://api.elsevier.com/content/article/pii/B9780128176481000062,Chapter 6: Microeconomic theory in a static environment,Giovanni Romeo,Elements of Numerical Mathematical Economics with Excel,,2020-12-31,295,382,10.1016/B978-0-12-817648-1.00006-2,False,B9780128176481000062,{'author': 'Giovanni Romeo'}
