,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:endingPage,prism:doi,openaccess,pii,authors
15,true,2003-06-24T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0167198783900132'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0167198783900132?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0167-1987(83)90013-2,https://api.elsevier.com/content/article/pii/0167198783900132,Power and labour requirements in soil tillage — A theoretical approach,U. D. Perdok,Soil and Tillage Research,3,1983-03-31,3,25,10.1016/0167-1987(83)90013-2,False,0167198783900132,"{'author': [{'$': 'U. D. Perdok'}, {'$': 'G. Van de Werken'}]}"
16,true,2003-01-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/001793109090228M'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/001793109090228M?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0017-9310(90)90228-M,https://api.elsevier.com/content/article/pii/001793109090228M,Codeposition of SiO<ce:inf loc=post>2</ce:inf>/GeO<ce:inf loc=post>2</ce:inf> during production of optical fiber preforms by modified chemical vapor deposition,Kyo-Seon Kim,International Journal of Heat and Mass Transfer,33,1990-09-30,1977,1986,10.1016/0017-9310(90)90228-M,False,001793109090228M,"{'author': [{'$': 'Kyo-Seon Kim'}, {'$': 'Sotiris E. Pratsinis'}]}"
17,true,1998-04-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0009250997002686'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0009250997002686?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0009-2509(97)00268-6,https://api.elsevier.com/content/article/pii/S0009250997002686,Computational fluid dynamics applied to gas-liquid contactors,E. Delnoij,Chemical Engineering Science,52,1997-11-30,3623,3638,10.1016/S0009-2509(97)00268-6,False,S0009250997002686,"{'author': [{'$': 'E. Delnoij'}, {'$': 'J. A. M. Kuipers'}, {'$': 'W. P. M. van Swaaij'}]}"
18,true,2002-01-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0301010478800238'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0301010478800238?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0301-0104(78)80023-8,https://api.elsevier.com/content/article/pii/0301010478800238,"Energy transfer in collisions of Ar(<ce:sup loc=pre>3</ce:sup>P<ce:inf loc=post>0,2</ce:inf> metastable atoms with H(<ce:sup loc=pre>2</ce:sup>S) atoms. I. Total rate constant and mechanism",Michael A. A. Clyne,Chemical Physics,28,1978-03-01,447,454,10.1016/0301-0104(78)80023-8,False,0301010478800238,"{'author': [{'$': 'Michael A. A. Clyne'}, {'$': 'Penelope B. Monkhouse'}, {'$': 'D. W. Setser'}]}"
19,true,2003-04-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0141113694900353'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0141113694900353?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0141-1136(94)90035-3,https://api.elsevier.com/content/article/pii/0141113694900353,"Effects of sewage sludge exposure on growth, feeding and protein synthesis of dab (<ce:italic>Limanda limanda</ce:italic> (L.))",D. F. Houlihan,Marine Environmental Research,37,1994-12-31,331,353,10.1016/0141-1136(94)90035-3,False,0141113694900353,"{'author': [{'$': 'D. F. Houlihan'}, {'$': 'M. J. Costello'}, {'$': 'J. Brechin'}]}"
20,true,2003-03-31T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0016703794900485'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0016703794900485?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0016-7037(94)90048-5,https://api.elsevier.com/content/article/pii/0016703794900485,Fluxes of chemical species to the Greenland ice sheet at Summit by fog and dry deposition,M. H. Bergin,Geochimica et Cosmochimica Acta,58,1994-08-31,3207,3215,10.1016/0016-7037(94)90048-5,False,0016703794900485,"{'author': [{'$': 'M. H. Bergin'}, {'$': 'J. L. Jaffrezo'}, {'$': 'J. Dibb'}]}"
21,true,2011-05-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0899825611000947'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0899825611000947?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.geb.2011.05.009,https://api.elsevier.com/content/article/pii/S0899825611000947,Transplant quality and patientsʼ preferences in paired kidney exchange,Antonio Nicoló,Games and Economic Behavior,74,2012-01-31,299,310,10.1016/j.geb.2011.05.009,False,S0899825611000947,"{'author': [{'$': 'Antonio Nicoló'}, {'$': 'Carmelo Rodríguez-Álvarez'}]}"
22,true,2004-12-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0014482782900775'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0014482782900775?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0014-4827(82)90077-5,https://api.elsevier.com/content/article/pii/0014482782900775,Replication and amplification of recombinant plasmid molecules as extra chromosomal elements in transformed mammalian cells,Demetrios A. Spandidos,Experimental Cell Research,141,1982-09-30,149,158,10.1016/0014-4827(82)90077-5,False,0014482782900775,"{'author': [{'$': 'Demetrios A. Spandidos'}, {'$': 'Paul R. Harrison'}, {'$': 'John Paul'}]}"
23,true,2002-07-18T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0308597X9090055V'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0308597X9090055V?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0308-597X(90)90055-V,https://api.elsevier.com/content/article/pii/0308597X9090055V,Hard choices in fisheries development,Conner Bailey,Marine Policy,14,1990-07-31,333,344,10.1016/0308-597X(90)90055-V,False,0308597X9090055V,"{'author': [{'$': 'Conner Bailey'}, {'$': 'Svein Jentoft'}]}"
24,true,2002-10-09T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0378596380900136'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0378596380900136?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0378-5963(80)90013-6,https://api.elsevier.com/content/article/pii/0378596380900136,Low energy ion scattering studies of polymer surfaces,G. E. Thomas,Applications of Surface Science,6,1980-12-31,204,224,10.1016/0378-5963(80)90013-6,False,0378596380900136,"{'author': [{'$': 'G. E. Thomas'}, {'$': 'G. C. J. van der Ligt'}, {'$': 'G. M. M. van de Hei'}]}"
0,true,2003-05-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/007775799090095X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/007775799090095X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0077-7579(90)90095-X,https://api.elsevier.com/content/article/pii/007775799090095X,"Composition, distribution, biomass and production of North Sea meiofauna",C. Heip,Netherlands Journal of Sea Research,26,1990-11-30,333,342,10.1016/0077-7579(90)90095-X,False,007775799090095X,"{'author': [{'$': 'C. Heip'}, {'$': 'R. Huys'}, {'$': 'P. M. J. Herman'}]}"
1,true,2001-03-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0022113900839937'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0022113900839937?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0022-1139(00)83993-7,https://api.elsevier.com/content/article/pii/S0022113900839937,Electrochemical fluorination of acetonitrile,Masatake Haruta,Journal of Fluorine Chemistry,7,1976-03-31,159,177,10.1016/S0022-1139(00)83993-7,False,S0022113900839937,"{'author': [{'$': 'Masatake Haruta'}, {'$': 'Nobuatsu Watanabe'}]}"
2,true,2014-03-06T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1364032114001233'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1364032114001233?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rser.2014.02.012,https://api.elsevier.com/content/article/pii/S1364032114001233,Exergy as a global energy sustainability indicator. A review of the state of the art,José Carlos Romero,Renewable and Sustainable Energy Reviews,33,2014-05-31,427,442,10.1016/j.rser.2014.02.012,False,S1364032114001233,"{'author': [{'$': 'José Carlos Romero'}, {'$': 'Pedro Linares'}]}"
3,true,2006-03-09T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0022347686808939'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0022347686808939?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0022-3476(86)80893-9,https://api.elsevier.com/content/article/pii/S0022347686808939,Fatty acid balance studies in premature infants fed human milk or formula: Effect of calcium supplementation,J. E. Chappell,The Journal of Pediatrics,108,1986-03-31,439,447,10.1016/S0022-3476(86)80893-9,False,S0022347686808939,"{'author': [{'$': 'J. E. Chappell'}, {'$': 'M. T. Clandinin'}, {'$': 'P. W. Swyer'}]}"
4,true,2013-11-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780407003026500398'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780407003026500398?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-407-00302-6.50039-8,https://api.elsevier.com/content/article/pii/B9780407003026500398,Chapter 36: The possibilities for improving the performance of ewes suckling three or more lambs in grazing systems,T. T. Treacher,Genetics of Reproduction in Sheep,,1985-12-31,371,381,10.1016/B978-0-407-00302-6.50039-8,False,B9780407003026500398,{'author': 'T. T. Treacher'}
5,true,2003-02-19T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0141933194900507'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0141933194900507?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0141-9331(94)90050-7,https://api.elsevier.com/content/article/pii/0141933194900507,Considerations for selecting a DSP processor (ADSP-2101 vs. TMS320C50),Bob Fine,Microprocessors and Microsystems,18,1994-12-31,351,362,10.1016/0141-9331(94)90050-7,False,0141933194900507,"{'author': [{'$': 'Bob Fine'}, {'$': 'Gerald McGuire'}]}"
6,true,2003-07-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0160412094901414'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0160412094901414?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0160-4120(94)90141-4,https://api.elsevier.com/content/article/pii/0160412094901414,Associations between type of ventilation and air flow rates in office buildings and the risk of SBS-symptoms among occupants,Jan Sundell,Environment International,20,1994-12-31,239,251,10.1016/0160-4120(94)90141-4,False,0160412094901414,"{'author': [{'$': 'Jan Sundell'}, {'$': 'Thomas Lindvall'}, {'$': 'Berndt Stenberg'}]}"
7,true,2002-07-31T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0010465574900897'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0010465574900897?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0010-4655(74)90089-7,https://api.elsevier.com/content/article/pii/0010465574900897,Inversion of Abel's integral equation — Application to plasma spectroscopy,C. Fleurier,Computer Physics Communications,7,1974-04-30,200,206,10.1016/0010-4655(74)90089-7,False,0010465574900897,"{'author': [{'$': 'C. Fleurier'}, {'$': 'J. Chapelle'}]}"
8,true,2021-01-04T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0021925818537911'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0021925818537911?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0021-9258(18)53791-1,https://api.elsevier.com/content/article/pii/S0021925818537911,Enhanced stimulation of myosin subfragment 1 ATPase activity by addition of negatively charged residues to the yeast actin NH2 terminus.,R. K. Cook,Journal of Biological Chemistry,268,1993-02-05,2410,2415,10.1016/S0021-9258(18)53791-1,True,S0021925818537911,"{'author': [{'$': 'R. K. Cook'}, {'$': 'D. Root'}, {'$': 'P. A. Rubenstein'}]}"
9,true,2004-12-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0251108883917849'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0251108883917849?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0251-1088(83)91784-9,https://api.elsevier.com/content/article/pii/S0251108883917849,Ideological fundamentalism in town planning-an exploratory appraisal,Michael Fagence,The Environmentalist,3,1983-05-31,17,27,10.1016/S0251-1088(83)91784-9,False,S0251108883917849,{'author': 'Michael Fagence'}
10,true,2012-12-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780125499026500078'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780125499026500078?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-549902-6.50007-8,https://api.elsevier.com/content/article/pii/B9780125499026500078,RECENT ADVANCES IN SAMPLE PREPARATION,Brian W. Fox,"Liquid Scintillation Counting, Recent Applications and Development",,1980-12-31,5,17,10.1016/B978-0-12-549902-6.50007-8,False,B9780125499026500078,{'author': 'Brian W. Fox'}
11,true,2014-03-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9781855738072500254'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9781855738072500254?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-1-85573-807-2.50025-4,https://api.elsevier.com/content/article/pii/B9781855738072500254,NATURAL ORGANIC MATTER FROM A NORWEGIAN LAKE: POSSIBLE STRUCTURAL CHANGES RESULTING FROM LAKE ACIDIFICATION,J. J. Alberts,Humic Substances,,2000-12-31,261,275,10.1016/B978-1-85573-807-2.50025-4,False,B9781855738072500254,"{'author': [{'$': 'J. J. Alberts'}, {'$': 'M. Takács'}, {'$': 'M. Pattanayek'}]}"
12,true,2003-03-03T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/014102969490104X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/014102969490104X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0141-0296(94)90104-X,https://api.elsevier.com/content/article/pii/014102969490104X,Observations on the effect of numerical dissipation on the nonlinear dynamic response of structural systems,B. M. Broderick,Engineering Structures,16,1994-01-31,51,62,10.1016/0141-0296(94)90104-X,False,014102969490104X,"{'author': [{'$': 'B. M. Broderick'}, {'$': 'A. S. Elnashai'}, {'$': 'B. A. Izzuddin'}]}"
13,true,1999-02-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0022231396000403'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0022231396000403?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0022-2313(96)00040-3,https://api.elsevier.com/content/article/pii/0022231396000403,Growth and optical properties of semiconductor nanocrystals in a glass matrix,A. Ekimov,Journal of Luminescence,70,1996-10-31,1,20,10.1016/0022-2313(96)00040-3,False,0022231396000403,{'author': 'A. Ekimov'}
14,true,2002-11-01T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0014299972901665'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0014299972901665?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0014-2999(72)90166-5,https://api.elsevier.com/content/article/pii/0014299972901665,Effects of a negative quaternary ion-sodium tetraphenylboron (TPB) on the rat phrenic nerve-diaphragm preparation,Giancarlo Guideri,European Journal of Pharmacology,17,1972-02-29,253,258,10.1016/0014-2999(72)90166-5,False,0014299972901665,"{'author': [{'$': 'Giancarlo Guideri'}, {'$': 'Eli Seifter'}, {'$': 'Joseph Seifter'}]}"
15,true,2003-03-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0042698993901997'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0042698993901997?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0042-6989(93)90199-7,https://api.elsevier.com/content/article/pii/0042698993901997,Detecting and discriminating the direction of motion of luminance and colour gratings,A. M. Derrington,Vision Research,33,1993-04-30,799,811,10.1016/0042-6989(93)90199-7,False,0042698993901997,"{'author': [{'$': 'A. M. Derrington'}, {'$': 'G. B. Henning'}]}"
16,true,2002-10-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0375947472901881'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0375947472901881?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0375-9474(72)90188-1,https://api.elsevier.com/content/article/pii/0375947472901881,Excited states in <ce:sup loc=pre>171</ce:sup>Yb identified by thermal neutron capture reactions,E. Wallander,Nuclear Physics A,188,1972-06-19,129,138,10.1016/0375-9474(72)90188-1,False,0375947472901881,"{'author': [{'$': 'E. Wallander'}, {'$': 'E. Selin'}]}"
17,true,2021-01-04T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0021925818505652'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0021925818505652?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0021-9258(18)50565-2,https://api.elsevier.com/content/article/pii/S0021925818505652,"The interaction of divalent cations with (Na,K)-ATPase. A lipid-bound fluorescence probe study.",S S Gupte,Journal of Biological Chemistry,254,1979-06-25,5099,5103,10.1016/S0021-9258(18)50565-2,True,S0021925818505652,"{'author': [{'$': 'S S Gupte'}, {'$': 'L K Lane'}, {'$': 'A Schwartz'}]}"
18,true,2003-10-31T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0016003276903525'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0016003276903525?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0016-0032(76)90352-5,https://api.elsevier.com/content/article/pii/S0016003276903525,Index,,Journal of the Franklin Institute,101,1876-06-30,iii,vii,10.1016/S0016-0032(76)90352-5,False,S0016003276903525,
19,true,2012-12-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780815513322500298'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780815513322500298?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-8155-1332-2.50029-8,https://api.elsevier.com/content/article/pii/B9780815513322500298,LONZA INC.,Ernest W. Flick,Industrial Surfactants,,1993-12-31,259,275,10.1016/B978-0-8155-1332-2.50029-8,False,B9780815513322500298,{'author': 'Ernest W. Flick'}
20,true,2015-03-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9781493303984500729'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9781493303984500729?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-1-4933-0398-4.50072-9,https://api.elsevier.com/content/article/pii/B9781493303984500729,Progreditur ad Morborum Cognitionem,Jan Baptist van Helmont,Ortus Medicinæ id est Initia Physicæ Inaudita,,1652-12-31,427,431,10.1016/B978-1-4933-0398-4.50072-9,False,B9781493303984500729,{'author': 'Jan Baptist van Helmont'}
21,true,2002-08-12T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0160289686900280'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0160289686900280?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0160-2896(86)90028-0,https://api.elsevier.com/content/article/pii/0160289686900280,Relations between information processing and intelligence in elderly adults,John Cerella,Intelligence,10,1986-03-31,75,91,10.1016/0160-2896(86)90028-0,False,0160289686900280,"{'author': [{'$': 'John Cerella'}, {'$': 'Richard DiCara'}, {'$': 'Nancy Bowles'}]}"
22,true,1998-03-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1010603096045388'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1010603096045388?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S1010-6030(96)04538-8,https://api.elsevier.com/content/article/pii/S1010603096045388,Relative photonic efficiencies and quantum yields in heterogeneous photocatalysis,Nick Serpone,Journal of Photochemistry and Photobiology A: Chemistry,104,1997-04-30,1,12,10.1016/S1010-6030(96)04538-8,False,S1010603096045388,{'author': 'Nick Serpone'}
23,true,1998-06-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0168192396023830'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0168192396023830?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/S0168-1923(96)02383-0,https://api.elsevier.com/content/article/pii/S0168192396023830,"Forest plantations of the world: their extent, ecological attributes, and carbon storage",Jack K. Winjum,Agricultural and Forest Meteorology,84,1997-03-31,153,167,10.1016/S0168-1923(96)02383-0,False,S0168192396023830,"{'author': [{'$': 'Jack K. Winjum'}, {'$': 'Paul E. Schroeder'}]}"
24,true,2003-02-13T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0378779677900050'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0378779677900050?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0378-7796(77)90005-0,https://api.elsevier.com/content/article/pii/0378779677900050,Applications of superconductivity to electric power equipment,William E. Keller,Electric Power Systems Research,1,1977-09-30,21,39,10.1016/0378-7796(77)90005-0,False,0378779677900050,{'author': 'William E. Keller'}
0,true,2003-05-06T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/025405849090111M'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/025405849090111M?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0254-0584(90)90111-M,https://api.elsevier.com/content/article/pii/025405849090111M,Pulse plating,G. Devaraj,Materials Chemistry and Physics,25,1990-08-31,439,461,10.1016/0254-0584(90)90111-M,False,025405849090111M,"{'author': [{'$': 'G. Devaraj'}, {'$': 'S. Guruviah'}, {'$': 'S. K. Seshadri'}]}"
1,true,2014-06-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780080244532500139'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780080244532500139?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-08-024453-2.50013-9,https://api.elsevier.com/content/article/pii/B9780080244532500139,COMMUNICATION PROTOCOLS FOR THE PDV BUS IN NETWORK REPRESENTATION,T. Grams,Safety of Computer Control Systems,,1980-12-31,65,74,10.1016/B978-0-08-024453-2.50013-9,False,B9780080244532500139,"{'author': [{'$': 'T. Grams'}, {'$': 'M. Schäfer'}]}"
2,true,2003-02-26T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0029549374900521'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0029549374900521?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0029-5493(74)90052-1,https://api.elsevier.com/content/article/pii/0029549374900521,The HTGR gas turbine plant with dry air cooling,T. W. Schoene,Nuclear Engineering and Design,26,1974-01-31,170,178,10.1016/0029-5493(74)90052-1,False,0029549374900521,{'author': 'T. W. Schoene'}
3,true,2003-01-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/0378111989900942'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/0378111989900942?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/0378-1119(89)90094-2,https://api.elsevier.com/content/article/pii/0378111989900942,Effect of deletions in the 5′-noncoding region on the translational efficiency of phosphoglycerate kinase mRNA in yeast,Joop J. van den Heuvel,Gene,79,1989-06-30,83,95,10.1016/0378-1119(89)90094-2,False,0378111989900942,"{'author': [{'$': 'Joop J. van den Heuvel'}, {'$': 'Ronald J. M. Bergkamp'}, {'$': 'Hendrik A. Raué'}]}"
4,true,2012-12-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780126912456500122'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780126912456500122?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-691245-6.50012-2,https://api.elsevier.com/content/article/pii/B9780126912456500122,Chapter VIII: CONTROLLING PRODUCTS OF COMBUSTION,David A. Tillman,Incineration of Municipal and Hazardous Solid Wastes,,1989-12-31,283,337,10.1016/B978-0-12-691245-6.50012-2,False,B9780126912456500122,"{'author': [{'$': 'David A. Tillman'}, {'$': 'Amadeo J. Rossi'}, {'$': 'Katherine M. Vick'}]}"
